"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","Domain","Vocabulary","Ancestors"
"","45774535","1544920","exenatide 3.08 MG/ML Pen Injector [Bydureon]","Branded Drug","Standard","11/30/2014","12/30/2099","0","0","Drug","RxNorm",""
"","793110","1990865","exenatide Auto-Injector","Clinical Drug Form","Standard","02/04/2018","12/30/2099","0","0","Drug","RxNorm",""
"","793113","1990868","exenatide Auto-Injector [Bydureon]","Branded Drug Form","Standard","02/04/2018","12/30/2099","0","0","Drug","RxNorm",""
"","2919075","OMOP5135892","exenatide Cartridge","Clinical Drug Form","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42614439","OMOP5159513","exenatide Cartridge","Clinical Drug Form","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2919074","OMOP5135891","exenatide Cartridge [Bydureon]","Branded Drug Form","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42614440","OMOP5159514","exenatide Cartridge [Bydureon]","Branded Drug Form","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36222278","1163790","exenatide Injectable Product","Clinical Dose Group","Classification","07/31/2016","12/30/2099","0","5","Drug","RxNorm",""
"","44081621","OMOP1076252","exenatide Injectable Solution","Clinical Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35863046","OMOP5019548","exenatide Injectable Solution [Baimida]","Branded Drug Form","Standard","10/01/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36420484","OMOP4762768","exenatide Injectable Solution [Bydureon]","Branded Drug Form","Standard","10/02/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","44057212","OMOP1051843","exenatide Injectable Solution [Byetta]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43174525","OMOP440521","exenatide Injectable Suspension","Clinical Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36881835","OMOP1006985","exenatide Injectable Suspension [Bydureon]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","46234117","1653611","exenatide Injection","Clinical Drug Form","Standard","07/05/2015","12/30/2099","0","0","Drug","RxNorm",""
"","46234119","1653614","exenatide Injection [Bydureon]","Branded Drug Form","Standard","07/05/2015","12/30/2099","0","0","Drug","RxNorm",""
"","43296150","OMOP554283","exenatide Injection [Byetta]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","46234120","1653616","exenatide Pen Injector","Clinical Drug Form","Standard","07/05/2015","12/30/2099","0","5","Drug","RxNorm",""
"","46234121","1653619","exenatide Pen Injector [Bydureon]","Branded Drug Form","Standard","07/05/2015","12/30/2099","0","0","Drug","RxNorm",""
"","46234122","1653625","exenatide Pen Injector [Byetta]","Branded Drug Form","Standard","07/05/2015","12/30/2099","0","5","Drug","RxNorm",""
"","42479624","OMOP417669","exenatide Prefilled Syringe","Clinical Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40957072","OMOP2155034","exenatide Prefilled Syringe [Bydureon]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42482002","OMOP417670","exenatide Prefilled Syringe [Byetta]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36235787","1172629","Fortamet Oral Product","Branded Dose Group","Classification","07/31/2016","12/30/2099","0","8","Drug","RxNorm",""
"","36235788","1172630","Fortamet Pill","Branded Dose Group","Classification","07/31/2016","12/30/2099","0","8","Drug","RxNorm",""
"","42961484","OMOP4687980","gemigliptin 25 MG / Metformin 1000 MG Extended Release Oral Tablet","Clinical Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961485","OMOP4687981","gemigliptin 25 MG / Metformin 1000 MG Extended Release Oral Tablet [ZEMIMET]","Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961486","OMOP4687982","gemigliptin 25 MG / Metformin 1000 MG [ZEMIMET]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961487","OMOP4687983","gemigliptin 25 MG / Metformin 500 MG Extended Release Oral Tablet","Clinical Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961488","OMOP4687984","gemigliptin 25 MG / Metformin 500 MG Extended Release Oral Tablet [ZEMIMET]","Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961489","OMOP4687985","gemigliptin 25 MG / Metformin 500 MG [ZEMIMET]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961490","OMOP4687986","gemigliptin 50 MG / Metformin 1000 MG Extended Release Oral Tablet","Clinical Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961491","OMOP4687987","gemigliptin 50 MG / Metformin 1000 MG Extended Release Oral Tablet [ZEMIMET]","Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961493","OMOP4687988","gemigliptin 50 MG / Metformin 1000 MG [ZEMIMET]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961494","OMOP4687989","gemigliptin 50 MG / Metformin 500 MG Extended Release Oral Tablet","Clinical Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961495","OMOP4687990","gemigliptin 50 MG / Metformin 500 MG Extended Release Oral Tablet [ZEMIMET]","Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961496","OMOP4687991","gemigliptin 50 MG / Metformin 500 MG [ZEMIMET]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961497","OMOP4687992","gemigliptin / Metformin Extended Release Oral Tablet","Clinical Drug Form","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42961498","OMOP4687993","gemigliptin / Metformin Extended Release Oral Tablet [ZEMIMET]","Branded Drug Form","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36235739","1171233","Glibenese Oral Product","Branded Dose Group","Classification","07/31/2016","12/30/2099","0","0","Drug","RxNorm",""
"","36235740","1171234","Glibenese Pill","Branded Dose Group","Classification","07/31/2016","12/30/2099","0","0","Drug","RxNorm",""
"","42942994","OMOP4669628","Gliclazide 80 MG / Metformin 500 MG [GLUPA-COMBI]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42942992","OMOP4669626","Gliclazide 80 MG / Metformin 500 MG Oral Tablet","Clinical Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42942993","OMOP4669627","Gliclazide 80 MG / Metformin 500 MG Oral Tablet [GLUPA-COMBI]","Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42942995","OMOP4669629","Gliclazide / Metformin Oral Tablet","Clinical Drug Form","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42942996","OMOP4669630","Gliclazide / Metformin Oral Tablet [GLUPA-COMBI]","Branded Drug Form","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1597756","25789","glimepiride","Ingredient","Standard","12/31/1969","12/30/2099","136","277","Drug","RxNorm",""
"","21131693","OMOP378069","glimepiride 0.4 MG/ML","Clinical Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21082735","OMOP378070","glimepiride 0.4 MG/ML Oral Solution","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21112225","OMOP378072","glimepiride 0.4 MG/ML Oral Suspension","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35138051","OMOP4795499","glimepiride 0.5 MG","Clinical Drug Comp","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35136149","OMOP4793332","glimepiride 0.5 MG [Amaryl]","Branded Drug Comp","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35131684","OMOP4788919","glimepiride 0.5 MG Disintegrating Oral Tablet","Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35134624","OMOP4791827","glimepiride 0.5 MG Disintegrating Oral Tablet [Amaryl]","Branded Drug","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35147352","OMOP4804428","glimepiride 0.5 MG Disintegrating Oral Tablet by Alfresa","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35130289","OMOP4787544","glimepiride 0.5 MG Disintegrating Oral Tablet by Elmed Eisai","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35150052","OMOP4807105","glimepiride 0.5 MG Disintegrating Oral Tablet by Janssen","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35159633","OMOP4816617","glimepiride 0.5 MG Disintegrating Oral Tablet by Nichi-Iko","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35152743","OMOP4809775","glimepiride 0.5 MG Disintegrating Oral Tablet by Nihon","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35155759","OMOP4812775","glimepiride 0.5 MG Disintegrating Oral Tablet by TEVA","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35146650","OMOP4803726","glimepiride 0.5 MG Disintegrating Oral Tablet by Towa","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35156644","OMOP4813655","glimepiride 0.5 MG Oral Tablet","Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35147485","OMOP4804559","glimepiride 0.5 MG Oral Tablet [Amaryl]","Branded Drug","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35141865","OMOP4798987","glimepiride 0.5 MG Oral Tablet by AA","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35131601","OMOP4788839","glimepiride 0.5 MG Oral Tablet by BioMedix","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35156632","OMOP4813643","glimepiride 0.5 MG Oral Tablet by Choseido","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35161074","OMOP4818047","glimepiride 0.5 MG Oral Tablet by Daito","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35152801","OMOP4809834","glimepiride 0.5 MG Oral Tablet by Elmed Eisai","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35830223","OMOP5037897","glimepiride 0.5 MG Oral Tablet by Feldsenf","Marketed Product","Standard","01/20/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35134275","OMOP4791478","glimepiride 0.5 MG Oral Tablet by Fujifilm","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35142234","OMOP4799351","glimepiride 0.5 MG Oral Tablet by Janssen","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35155029","OMOP4812050","glimepiride 0.5 MG Oral Tablet by Koa Isei","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35135899","OMOP4793085","glimepiride 0.5 MG Oral Tablet by Kyorin Rimedio","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35139882","OMOP4797031","glimepiride 0.5 MG Oral Tablet by Kyowa","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35160072","OMOP4817051","glimepiride 0.5 MG Oral Tablet by Me","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35132155","OMOP4789384","glimepiride 0.5 MG Oral Tablet by Mitsubishi Tanabe","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35132840","OMOP4790060","glimepiride 0.5 MG Oral Tablet by Mochida","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35159492","OMOP4816477","glimepiride 0.5 MG Oral Tablet by Mylan","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35133532","OMOP4790740","glimepiride 0.5 MG Oral Tablet by Nichi-Iko","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35140900","OMOP4798035","glimepiride 0.5 MG Oral Tablet by Nihon","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35149476","OMOP4806535","glimepiride 0.5 MG Oral Tablet by Nipro","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35137696","OMOP4794869","glimepiride 0.5 MG Oral Tablet by Nissin","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35134402","OMOP4791604","glimepiride 0.5 MG Oral Tablet by Ohara","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35145006","OMOP4802098","glimepiride 0.5 MG Oral Tablet by Pfizer","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35161886","OMOP4818850","glimepiride 0.5 MG Oral Tablet by Sandoz","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35132366","OMOP4789592","glimepiride 0.5 MG Oral Tablet by Sanwa Kagaku","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35830222","OMOP5037898","glimepiride 0.5 MG Oral Tablet by Sawai","Marketed Product","Standard","01/20/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35144816","OMOP4801908","glimepiride 0.5 MG Oral Tablet by Sawai Seiyaku","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35129121","OMOP4786391","glimepiride 0.5 MG Oral Tablet by Taisho","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35138766","OMOP4795923","glimepiride 0.5 MG Oral Tablet by Tatsumi Kagaku","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35146661","OMOP4803737","glimepiride 0.5 MG Oral Tablet by Towa","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35149230","OMOP4806290","glimepiride 0.5 MG Oral Tablet by Yoshindo","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35159472","OMOP4816456","glimepiride 0.5 MG Oral Tablet by Zensei","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21141653","OMOP378066","glimepiride 1.2 MG/ML","Clinical Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21063166","OMOP378067","glimepiride 1.2 MG/ML Oral Suspension","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1597774","315978","glimepiride 1 MG","Clinical Drug Comp","Standard","12/31/1969","12/30/2099","0","38","Drug","RxNorm",""
"","43172926","OMOP491501","glimepiride 1 MG [AMAREL]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2053623","OMOP4954199","glimepiride 1 MG [AMARIS]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19117198","565408","glimepiride 1 MG [Amaryl]","Branded Drug Comp","Standard","09/10/2005","12/30/2099","0","0","Drug","RxNorm",""
"","44028547","OMOP1023178","glimepiride 1 MG [Apo-Glimepiride]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43266698","OMOP533291","glimepiride 1 MG [Aylide]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2053619","OMOP4954195","glimepiride 1 MG [BEARYL]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43261236","OMOP533290","glimepiride 1 MG [Diapride]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35862740","OMOP5019337","glimepiride 1 MG [Dibei]","Branded Drug Comp","Standard","10/01/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43293882","OMOP533289","glimepiride 1 MG [Dimirel]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35133600","OMOP4790806","glimepiride 1 MG Disintegrating Oral Tablet","Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35156172","OMOP4813183","glimepiride 1 MG Disintegrating Oral Tablet [Amaryl]","Branded Drug","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35140807","OMOP4797944","glimepiride 1 MG Disintegrating Oral Tablet by Alfresa","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35147780","OMOP4804850","glimepiride 1 MG Disintegrating Oral Tablet by Elmed Eisai","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35139452","OMOP4796608","glimepiride 1 MG Disintegrating Oral Tablet by Janssen","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35161626","OMOP4818592","glimepiride 1 MG Disintegrating Oral Tablet by Nichi-Iko","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35146052","OMOP4803135","glimepiride 1 MG Disintegrating Oral Tablet by Nihon","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35142202","OMOP4799320","glimepiride 1 MG Disintegrating Oral Tablet by TEVA","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35135009","OMOP4792208","glimepiride 1 MG Disintegrating Oral Tablet by Towa","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42954285","OMOP4680838","glimepiride 1 MG [GLADM]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2053624","OMOP4954200","glimepiride 1 MG [GLID]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43255881","OMOP533292","glimepiride 1 MG [Glimaccord]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43659455","OMOP676435","glimepiride 1 MG [Glimedoc]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43605215","OMOP676436","glimepiride 1 MG [Glimegamma]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42954284","OMOP4680837","glimepiride 1 MG [Glimel]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42954287","OMOP4680840","glimepiride 1 MG [GLIMEPID]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2053618","OMOP4954194","glimepiride 1 MG [GLIMEPIGEN]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41110013","OMOP2307975","glimepiride 1 MG [Glimepirid 1a Pharma]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43821191","OMOP676454","glimepiride 1 MG [Glimepirid Aaa]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43821189","OMOP676441","glimepiride 1 MG [Glimepirid Abz]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43695255","OMOP676442","glimepiride 1 MG [Glimepirid Al]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43857323","OMOP676443","glimepiride 1 MG [Glimepirid Aristo]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43623084","OMOP676444","glimepiride 1 MG [Glimepirid Aurobindo]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41078613","OMOP2276575","glimepiride 1 MG [Glimepirid Awd]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41047245","OMOP2245207","glimepiride 1 MG [Glimepirid Beta]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41265822","OMOP2463784","glimepiride 1 MG [Glimepirid Biomo]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41047244","OMOP2245206","glimepiride 1 MG [Glimepirid Ct]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43713106","OMOP676450","glimepiride 1 MG [Glimepirid Dura]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43677446","OMOP676447","glimepiride 1 MG [Glimepiride Accord]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43139783","OMOP491503","glimepiride 1 MG [GLIMEPIRIDE ACTAVIS]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43194836","OMOP491504","glimepiride 1 MG [GLIMEPIRIDE ARROW]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43139784","OMOP491505","glimepiride 1 MG [GLIMEPIRIDE BGR]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43172927","OMOP491506","glimepiride 1 MG [GLIMEPIRIDE CRISTERS]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43150747","OMOP491507","glimepiride 1 MG [GLIMEPIRIDE EG]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43183791","OMOP491509","glimepiride 1 MG [GLIMEPIRIDE EVOLUGEN]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43150748","OMOP491510","glimepiride 1 MG [GLIMEPIRIDE MYLAN]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43172928","OMOP491512","glimepiride 1 MG [GLIMEPIRIDE RANBAXY]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43216656","OMOP491514","glimepiride 1 MG [GLIMEPIRIDE SANDOZ]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41141385","OMOP2339347","glimepiride 1 MG [GLIMEPIRIDE TEVA]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43150750","OMOP491516","glimepiride 1 MG [GLIMEPIRIDE ZENTIVA]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43161899","OMOP491517","glimepiride 1 MG [GLIMEPIRIDE ZYDUS]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43839230","OMOP676437","glimepiride 1 MG [Glimepirid Heumann]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43677445","OMOP676446","glimepiride 1 MG [Glimepirid Hexal]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41047243","OMOP2245205","glimepiride 1 MG [Glimepirid Isis]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40953682","OMOP2151644","glimepiride 1 MG [Glimepirid Merck]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40953681","OMOP2151643","glimepiride 1 MG [Glimepirid Ratiopharm]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43731102","OMOP676448","glimepiride 1 MG [Glimepirid Stada]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41296912","OMOP2494874","glimepiride 1 MG [Glimepirid Tad]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43587120","OMOP676440","glimepiride 1 MG [Glimepirid Winthrop]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2918896","OMOP5135715","glimepiride 1 MG [Glimepro]","Branded Drug Comp","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40828961","OMOP2026923","glimepiride 1 MG [Glime Q]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40860232","OMOP2058194","glimepiride 1 MG [Glimerid]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2053622","OMOP4954198","glimepiride 1 MG [GLIMIDE]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2053621","OMOP4954197","glimepiride 1 MG [GLIOL]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2053625","OMOP4954201","glimepiride 1 MG [GLIPIDIN]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2053620","OMOP4954196","glimepiride 1 MG [GLITIN]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35862736","OMOP5019333","glimepiride 1 MG [Jiaheluo]","Branded Drug Comp","Standard","10/01/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35862739","OMOP5019336","glimepiride 1 MG [Kedeping]","Branded Drug Comp","Standard","10/01/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35862737","OMOP5019334","glimepiride 1 MG [Liyiping]","Branded Drug Comp","Standard","10/01/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43713107","OMOP676452","glimepiride 1 MG [Magna]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2012307","OMOP4958361","glimepiride 1 MG / metformin 250 MG [ABERIN-M]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42953726","OMOP4680281","glimepiride 1 MG / Metformin 250 MG [AMARYL M]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42953721","OMOP4680276","glimepiride 1 MG / Metformin 250 MG [DIAGRIL M]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
